customer_id,meter_number,customer_name,address,customer_phone,customer_type,billing_type,transformer_id,account_status,latitude,longitude,email,created_at
839,MTR000839,Kathryn Herring,"USCGC James, FPO AP 64121",001-340-462-2629x13539,Industrial,R,3548,INACTIVE,6.590879,5.241873,thomasjonathan@example.com,7/16/2024 18:24
840,MTR000840,Sheila May,"2125 Carpenter Glens Suite 827, Port Timothyville, AS 77570",371.442.2459,Commercial,D,1012,INACTIVE,5.712182,6.537166,mcconnelldavid@example.com,6/26/2025 8:07
841,MTR000841,Jamie Harding,"USNS Boyle, FPO AP 96570",871.735.6304x541,Commercial,R,2276,ACTIVE,6.684542,6.725669,phillip35@example.org,10/21/2025 2:14
842,MTR000842,Jacqueline Burke,"8920 Alison Land, Allisonton, DC 03696",(360)229-0702,Residential,R,823,INACTIVE,6.710255,5.045831,pittmansara@example.net,4/6/2025 12:55
843,MTR000843,James Conway,"7098 Kathy Estates, North Larrymouth, WI 93943",+1-699-556-0886x6747,Industrial,R,2077,INACTIVE,5.719275,5.293766,gdavis@example.org,3/21/2024 21:10
844,MTR000844,Aaron Gilmore,"851 Harris Manor Apt. 569, Williamhaven, OR 88494",727.430.6969x824,Industrial,R,1459,INACTIVE,6.96824,6.496803,jessicawilliams@example.net,11/26/2025 17:05
845,MTR000845,Brian Gonzalez,"12332 Ryan Village, Margarettown, OK 55365",(934)333-7785x240,Residential,R,1329,ACTIVE,5.477286,5.726494,pkennedy@example.net,12/18/2025 9:43
846,MTR000846,Mr. Ryan Hester,"5894 Knox Plains, North Amberport, MI 01369",722-529-8962x9292,Commercial,D,1878,INACTIVE,6.185295,6.370325,jenkinsroy@example.org,4/2/2025 23:12
847,MTR000847,Brian Cannon,"253 Samantha Freeway, Chelseaview, IA 08242",9652412034,Industrial,R,3217,ACTIVE,5.062903,6.829136,daniel12@example.org,3/15/2024 15:47
848,MTR000848,Kelly Meyer,"438 Keith Gateway Apt. 747, Mccoychester, MH 05526",900.565.1451x3511,Residential,R,2475,ACTIVE,5.123938,6.72173,shellyjenkins@example.org,8/20/2024 11:53
849,MTR000849,Stephanie Reed,"35684 Alicia Union, Ambermouth, HI 82499",642-738-0815,Industrial,R,3336,INACTIVE,6.508023,6.136584,tiffanyrowe@example.org,7/27/2024 18:17
850,MTR000850,Ms. Teresa Gray,"093 Kathryn Courts Apt. 887, Jamesshire, AK 29517",001-949-500-8356x7208,Industrial,D,1630,INACTIVE,5.592393,5.683971,melissa07@example.org,4/12/2025 22:39
851,MTR000851,James Conner,"02340 Taylor Meadows Apt. 065, Port Donnatown, OH 38656",(234)547-2515x6501,Residential,R,1845,ACTIVE,6.403635,5.83557,darindaugherty@example.com,5/2/2025 2:01
852,MTR000852,Steven Garcia,"37700 Howard Plains, New Davidtown, ME 16251",935-766-6976x9511,Industrial,R,2659,INACTIVE,5.300996,5.309913,nicholasbradley@example.org,8/19/2024 12:39
853,MTR000853,Nicole Lara,"654 Johnny Drive, Thomasfort, IN 13216",695.745.2217x5699,Commercial,D,3608,INACTIVE,6.489698,6.841463,reeserichard@example.com,5/13/2025 21:27
854,MTR000854,Jesus Brooks,"97912 Perez Mission Apt. 613, North Latoyafurt, AZ 60823",759.930.1543x64419,Residential,D,3802,ACTIVE,5.182153,6.710688,katherinemartinez@example.net,2/29/2024 20:41
855,MTR000855,Austin Rangel,"469 Morales Brook, Hoffmanland, OK 90595",472-528-0974x53574,Commercial,R,3859,ACTIVE,6.014186,5.589033,emiranda@example.org,11/7/2025 5:00
856,MTR000856,Hannah Walker,"30044 Franklin Coves, Zacharyside, MP 45874",850-674-9061x50535,Industrial,D,3218,ACTIVE,6.460598,6.971274,chapmanamanda@example.com,7/14/2025 6:18
857,MTR000857,Angela Hebert,"2566 Bell Walks, North Michelle, RI 90492",502.656.4774x187,Commercial,R,486,INACTIVE,6.396795,5.484588,russellmendoza@example.org,4/12/2024 22:13
858,MTR000858,Leslie Alvarado,"677 Jeremy Spring Suite 159, Port Kerribury, AL 35956",602.508.5420x862,Industrial,D,341,ACTIVE,6.442291,5.058308,wendymiller@example.org,4/27/2024 17:59
859,MTR000859,David Meyer,"Unit 1151 Box 9507, DPO AP 66476",899-312-5459,Industrial,R,2345,INACTIVE,5.262531,5.197236,alexandra38@example.org,1/18/2025 4:07
860,MTR000860,Jessica Cameron,"941 Andrew Mall Apt. 249, Myershaven, KS 47227",919-667-0215,Residential,R,1657,ACTIVE,6.38774,6.593171,christopher45@example.com,7/2/2024 12:14
861,MTR000861,Rachel Johnson,"99830 Sarah Plains, East Sheilatown, VI 00609",275.779.9667,Residential,D,1285,ACTIVE,6.130565,6.093372,holsen@example.org,10/16/2025 14:18
862,MTR000862,Jennifer Graham,"70254 Rivera Expressway Apt. 742, Westshire, MP 25398",354-333-2148,Commercial,R,1975,ACTIVE,5.764267,5.082551,josephwright@example.com,6/3/2024 2:28
863,MTR000863,Zachary Miller,"7234 Perez Well Apt. 922, Sullivanfurt, MT 20433",001-578-745-3308,Residential,R,2603,ACTIVE,6.091965,5.664023,anthonymccarty@example.net,5/30/2024 1:20
864,MTR000864,Dylan Anderson,"01215 Ramirez Brook Apt. 990, Wheelerberg, OR 09784",+1-463-331-7709x069,Industrial,D,1248,ACTIVE,6.620024,5.875636,carlosdiaz@example.org,9/22/2024 15:08
865,MTR000865,Kendra Black,"438 Seth Gateway Suite 481, South Julie, AZ 36795",3915890377,Commercial,D,3878,ACTIVE,6.188885,6.788585,tpace@example.net,6/12/2025 18:42
866,MTR000866,Johnny Roberts,"234 Barnes Manor, New Julianview, OR 44730",834.373.9636x562,Residential,R,3372,INACTIVE,5.142128,6.640248,sherry65@example.net,7/2/2024 12:18
867,MTR000867,Howard Wright,"015 Jones Grove, Rosarioborough, TX 98237",-9774,Industrial,R,2502,ACTIVE,6.69731,6.632915,idavis@example.net,5/6/2025 15:32
868,MTR000868,Peter Rivas DVM,"1185 David Valleys, Cunninghambury, FM 09392",749.347.2530x0885,Residential,R,919,INACTIVE,5.062416,5.277752,woodchristopher@example.org,6/8/2025 5:41
869,MTR000869,Richard Gonzales,"5067 Roberts Manors, Sandersmouth, NM 27810",925.894.2359x58800,Residential,R,2425,INACTIVE,6.177047,6.535605,kellykirk@example.net,12/25/2024 6:14
870,MTR000870,Janet Smith,"772 Joshua Manor, Morristown, KS 95953",+1-765-313-3098x80824,Residential,D,2777,ACTIVE,5.384751,6.7575,morrisbrenda@example.com,1/2/2025 5:02
871,MTR000871,Adam Ryan,"88104 Nathan Gardens Apt. 850, Moorestad, TN 68820",001-794-448-2718,Residential,D,3783,ACTIVE,5.105964,6.984501,nicoleshaffer@example.com,8/10/2025 0:50
872,MTR000872,Michael Carroll,"2125 Carpenter Glens Suite 827, Port Timothyville, AS 77570",001-732-948-9974,Commercial,R,1619,ACTIVE,6.770943,6.749335,wallacerebecca@example.org,3/19/2024 5:06
873,MTR000873,Trevor Neal,"047 Faith Parkway Suite 955, Kentland, IN 81142",218-608-1000,Industrial,R,1130,INACTIVE,6.586365,6.363891,kellie93@example.net,8/18/2024 20:48
874,MTR000874,Kelly Schultz,"279 Fletcher Pass, Port Robertfurt, VA 04237",(602)288-3867x14897,Residential,D,562,ACTIVE,6.712146,6.685884,riossteven@example.net,5/5/2024 8:28
875,MTR000875,Mrs. Jennifer Mann,"143 Kristen Neck, Port Jessica, VA 69615",893.378.6890x79941,Industrial,D,910,ACTIVE,5.637626,5.437765,angela70@example.com,11/28/2025 3:19
876,MTR000876,Chad Lopez,"49883 Warner Spurs, New Sierraport, WY 92871",001-938-691-7238x749,Industrial,D,1821,INACTIVE,6.66007,6.446931,qdavis@example.org,3/7/2025 8:31
877,MTR000877,Megan Schmidt,"PSC 1100, Box 8152, APO AP 23264",001-324-786-9488x5632,Industrial,D,2393,ACTIVE,6.83633,6.612072,jimenezkari@example.org,12/4/2024 11:20
878,MTR000878,Nicole Hamilton,"575 Samantha Villages Suite 956, Port Amyview, DC 42463",001-325-284-2372x27736,Industrial,D,2989,ACTIVE,6.476599,5.246991,katherinepearson@example.com,2/18/2025 16:30
879,MTR000879,Mr. Cody Nelson,"358 Ruth Harbor Suite 650, Lake Michaelfort, MT 73102",+1-587-657-3904x7095,Residential,D,37,INACTIVE,5.16598,5.859763,jacob32@example.net,10/3/2025 18:52
880,MTR000880,Yolanda Gonzalez,"833 Michelle Mills, Bennettburgh, MP 93734",806.939.6516x7356,Industrial,R,134,ACTIVE,6.516785,6.430733,walkerchristopher@example.net,6/1/2024 12:34
881,MTR000881,Kimberly Kelly,"1094 Angie Circles, Charlesbury, MO 12708",852-515-8949,Industrial,R,306,ACTIVE,6.81029,6.635226,johnsmith@example.net,1/18/2024 8:30
882,MTR000882,Katherine Flores,"76354 Shannon Squares, East Stephanieland, NE 22340",980-941-5908x97345,Commercial,D,3437,INACTIVE,5.349526,5.202913,rthompson@example.net,9/1/2025 4:37
883,MTR000883,Brooke Miles,"257 Brian Mountains, Greenmouth, WY 36804",235-836-0970,Industrial,R,1226,INACTIVE,5.986835,5.334273,autumnharris@example.net,7/30/2024 17:39
884,MTR000884,Ryan Carlson,"99781 Andrew Hollow, Brianchester, MD 46533",+1-693-895-5953x717,Commercial,R,1577,INACTIVE,6.927129,5.561395,ewright@example.net,3/17/2024 14:12
885,MTR000885,Dana Porter,"48376 John Courts Apt. 426, North Eric, WA 32781",+1-611-707-8199x41312,Residential,D,3722,INACTIVE,6.542577,6.540788,kristy69@example.org,12/7/2025 22:39
886,MTR000886,Brandon Roberts,"Unit 4824 Box 1121, DPO AP 52311",-8627,Industrial,D,628,ACTIVE,6.436112,5.102131,michaeldavis@example.net,11/12/2024 6:40
887,MTR000887,Brandy Gonzalez,"912 Brown Fields Suite 501, Laurenside, KS 71870",689.217.7699x2256,Residential,R,2298,INACTIVE,5.795256,6.243554,janet86@example.org,5/20/2024 0:49
888,MTR000888,Morgan Schneider,"2910 Simpson Roads, South Karenchester, GA 81934",958.796.9481x081,Industrial,R,3653,ACTIVE,5.874164,6.804229,gregorymarsh@example.com,11/30/2024 3:24
889,MTR000889,Anthony Sanders,"12626 Berry Haven Apt. 942, East Linda, GA 89753",+1-296-463-4649x9410,Residential,D,1233,INACTIVE,5.238121,5.277173,wpham@example.org,5/24/2025 1:35
890,MTR000890,John Wagner,"4393 John Harbors, Port Kayla, CO 49949",(363)703-6791x1698,Industrial,D,1252,ACTIVE,5.372675,6.694898,morganhenderson@example.net,1/29/2024 8:53
891,MTR000891,Adam Green,"022 Morris Spur Suite 061, North Gabriellehaven, NE 15788",5425825948,Commercial,R,2467,ACTIVE,5.541728,6.943796,ccarlson@example.org,10/2/2025 22:27
892,MTR000892,Madeline Lester,"9926 Ward Views, New Rachaelchester, NH 29450",720.821.6472x9107,Industrial,R,1334,ACTIVE,6.364258,6.577734,mitchell41@example.net,4/27/2025 10:35
893,MTR000893,Samantha Hawkins,"80623 Smith Plains Apt. 418, Castanedaport, PW 91632",(894)800-8215,Industrial,R,286,INACTIVE,6.317874,6.715322,xcallahan@example.com,10/20/2024 6:47
894,MTR000894,Manuel Allen,"133 Davis Meadow, South Edward, OK 55069",776-786-8403x6739,Industrial,D,502,INACTIVE,6.82855,6.482179,rodriguezteresa@example.com,10/7/2025 9:51
895,MTR000895,Kristina Zamora MD,"2120 Valerie Plaza Apt. 209, Brandonview, SD 73004",(901)737-0381x51671,Commercial,R,2969,ACTIVE,5.121277,5.283986,glenda11@example.com,9/19/2024 3:27
896,MTR000896,Morgan Nunez,"3106 Jones Cove Suite 912, New Kimberlyberg, NM 54896",(512)250-4445,Commercial,D,170,ACTIVE,5.987227,5.451885,rebecca82@example.org,10/4/2025 10:54
897,MTR000897,Gabriel Miller,"962 Shelby Meadows Apt. 164, Jonathanbury, VT 32563",9858782494,Residential,D,3663,ACTIVE,5.380341,6.814768,fletchertyler@example.org,1/2/2025 5:17
898,MTR000898,Christina Jones,"8567 Cody Avenue, New Elizabeth, GA 33034",-11130,Residential,R,950,ACTIVE,6.306326,6.674314,oscarharvey@example.com,11/2/2024 18:29
899,MTR000899,David Baker,"2210 Rhonda Springs, Rodriguezmouth, SC 26933",001-259-278-4122x0231,Residential,R,1259,INACTIVE,6.722897,6.805469,christina84@example.org,11/9/2024 8:04
900,MTR000900,Lydia Jordan,"USNV Goodwin, FPO AE 79813",001-860-754-5779x114,Commercial,D,2451,ACTIVE,5.120343,5.694289,johnsonmicheal@example.org,7/8/2025 10:10
901,MTR000901,Jordan Preston,"544 Dorothy Mall, Bondtown, NM 62969",(370)511-9088,Residential,R,473,INACTIVE,6.810505,5.51661,brewermegan@example.com,2/9/2025 2:21
902,MTR000902,Ashley Ward,"869 Reid Ranch Suite 370, West Teresafurt, GA 68680",001-858-323-9501x336,Industrial,R,1272,INACTIVE,6.564552,5.16026,montesmark@example.com,2/11/2024 18:39
903,MTR000903,Jamie Berry,"1685 Elizabeth Station Suite 214, Lake Connieton, HI 67462",548.470.9339,Residential,D,2818,INACTIVE,6.770494,5.546697,qlowe@example.com,3/11/2024 21:53
904,MTR000904,Peter Dodson,"390 Ryan Trafficway Apt. 358, Elizabethville, AZ 24530",(558)482-2863x8614,Residential,D,1914,ACTIVE,5.940683,6.890338,kmiller@example.org,7/28/2024 5:18
905,MTR000905,Brenda Cantu,"PSC 5806, Box 5865, APO AP 56714",8843896743,Commercial,D,2839,ACTIVE,5.011662,6.869664,weberlisa@example.net,5/2/2025 5:34
906,MTR000906,Dylan Simpson,"2687 Emily Squares Suite 086, New Jessica, DC 65457",+1-578-568-3599x24294,Industrial,D,812,INACTIVE,6.21974,6.641569,silvacharles@example.com,9/27/2024 6:08
907,MTR000907,Miranda Wright,"927 Russell Corner, East Robertburgh, MH 36070",350-390-3748x9784,Industrial,D,1396,ACTIVE,6.118992,5.100445,andrea68@example.net,7/21/2025 11:05
908,MTR000908,Cindy Hernandez,"38753 Theresa Alley Apt. 739, Christopherberg, DC 83631",001-752-422-1953,Commercial,R,1728,INACTIVE,6.427713,5.801026,younganna@example.com,5/26/2024 6:37
909,MTR000909,Isaiah Garcia,"704 Gonzalez Corner Suite 643, Villegasstad, OH 91699",283.433.8644x12116,Residential,R,2889,ACTIVE,6.394541,6.128134,danny67@example.com,3/9/2024 8:09
910,MTR000910,Jessica Johnson,"1604 Kelly Centers Apt. 925, Hartstad, WI 39208",320-723-9298,Commercial,D,3168,ACTIVE,6.614576,5.469548,carrsusan@example.net,10/20/2024 1:27
911,MTR000911,Andrea Matthews,"90695 Patrick Plaza, Lake Jody, MH 38916",868.362.8432x897,Residential,R,596,INACTIVE,6.116486,6.47665,plopez@example.org,8/10/2025 23:35
912,MTR000912,Robin Stone,"91158 Burns Divide Suite 194, Caldwellbury, DC 31575",305.306.3519,Industrial,D,3076,ACTIVE,5.003266,6.604983,wilcoxholly@example.net,9/9/2024 18:14
913,MTR000913,Karen Sanchez,"58765 Anderson Inlet, Port Stevenland, MN 35404",(498)498-2287,Commercial,R,154,INACTIVE,6.632797,6.595146,mcneilshelley@example.org,12/10/2024 12:14
914,MTR000914,Mary Davis,"15905 Marshall Roads, Port Henry, MO 42376",+1-436-638-9483x008,Industrial,D,2924,ACTIVE,6.929404,6.744195,elizabeth01@example.org,12/16/2024 11:20
915,MTR000915,Scott Reynolds,"42113 Amanda Dale Apt. 819, Ramirezchester, VA 90956",954-402-4378,Commercial,R,660,ACTIVE,5.133381,6.259406,aprilturner@example.com,1/15/2025 8:11
916,MTR000916,James Lynch,"120 Graham Groves Apt. 841, Thomasbury, PR 09036",001-758-767-8718,Industrial,D,3191,INACTIVE,5.087057,6.905515,bwells@example.org,11/9/2024 20:25
917,MTR000917,Mary Henderson,"186 Joyce Points Suite 626, Suttonhaven, MI 58152",(617)466-2326x653,Commercial,D,2493,INACTIVE,5.409751,6.36589,garciakyle@example.net,6/11/2025 15:08
918,MTR000918,Oscar Green,"86887 Garza Rue, Littlebury, CO 49542",(205)600-1973x027,Industrial,R,3308,ACTIVE,6.467953,5.761472,stephenbarr@example.net,7/18/2024 23:41
919,MTR000919,Sonia Jones,"99830 Sarah Plains, East Sheilatown, VI 00609",001-753-238-2230x182,Commercial,D,177,INACTIVE,5.701922,5.730625,jakegrant@example.net,11/11/2024 17:18
920,MTR000920,Jeffrey Franklin DVM,"00448 Terry Circles, Jennachester, OH 22009",+1-683-746-2305x75032,Commercial,R,1428,INACTIVE,5.019436,5.087965,anthonyrobinson@example.org,3/31/2024 20:55
921,MTR000921,Trevor Oliver,"53757 Meghan Wall, Sandrachester, PR 11814",281-528-6819x62043,Industrial,R,1631,ACTIVE,5.637772,6.72345,qbennett@example.com,3/18/2024 4:00
922,MTR000922,Jeffrey Hall,"USNV Morrison, FPO AA 21558",222.487.9279x3661,Commercial,R,1277,ACTIVE,5.518506,5.290324,adamsandrea@example.org,5/20/2024 0:16
923,MTR000923,Lori Paul,"0535 Bryan Common, North Maxwell, IN 68737",-3744,Industrial,R,2765,INACTIVE,6.360212,6.309907,calderonevan@example.org,12/28/2025 3:45
924,MTR000924,Kimberly Allen,"3087 Singh Coves, Brianfort, WV 84582",001-248-813-2527x9303,Residential,D,3674,ACTIVE,5.012956,6.195158,james32@example.com,12/7/2024 13:25
925,MTR000925,Robert Frazier,"0149 Jack Stravenue Apt. 433, Christopherburgh, OK 55599",476.732.7058x023,Residential,D,641,INACTIVE,6.742513,5.29079,brobinson@example.com,7/18/2024 22:02
926,MTR000926,Ashley Solomon,"316 Foster Burg Suite 039, Lake Christine, NC 18750",(312)590-9652x45564,Industrial,R,1205,INACTIVE,6.713928,5.414752,davidsimpson@example.org,1/15/2024 2:03
927,MTR000927,Stephen Smith,"484 Kristen Green, South Jacobton, MO 16295",001-563-251-8826x701,Industrial,D,364,INACTIVE,5.112538,5.197013,unorris@example.com,10/17/2025 9:35
928,MTR000928,Vanessa Smith,"60270 Sullivan Row, Lake Dwayne, IL 47255",4545437558,Commercial,R,2679,ACTIVE,5.770446,6.885354,gabriellaking@example.net,8/29/2025 22:05
929,MTR000929,Lisa Hayes,"49628 Morales Stravenue, Madisontown, ME 00687",7184576761,Commercial,D,2884,ACTIVE,5.248754,5.479023,robin73@example.org,8/31/2025 18:51
930,MTR000930,Brooke Baker,"9407 Norris Run Suite 046, North Cynthiamouth, KY 51928",596.598.5873,Commercial,D,3726,ACTIVE,5.694251,6.092815,xbrennan@example.org,2/18/2025 1:52
931,MTR000931,Kimberly Wells,"390 Foster Burg Suite 991, New Gregory, AL 45702",381-728-5776,Residential,R,900,INACTIVE,5.762849,6.384157,iryan@example.com,2/25/2024 6:11
932,MTR000932,Dr. Anthony Dunn,"15488 Kayla Branch, Martinfort, IA 07734",001-990-773-2748,Residential,D,390,INACTIVE,5.189174,5.262362,fmurillo@example.com,2/19/2025 6:32
933,MTR000933,Kyle Berger,"687 Jonathan Mountains Apt. 999, New Courtneymouth, DE 43310",655-222-3844x1172,Commercial,R,250,ACTIVE,5.522958,5.978553,hugheslaura@example.com,12/26/2024 2:39
934,MTR000934,Andrew Fleming,"5983 Rodriguez Course, Wyattshire, WA 52867",893.436.2842,Industrial,D,684,ACTIVE,5.35442,5.326605,glennschultz@example.com,3/27/2024 6:14
935,MTR000935,Alicia Lopez,"19425 Antonio Roads, New Barbaratown, WI 31268",(631)641-6354x5732,Residential,D,2358,INACTIVE,6.093587,6.143722,jfuller@example.com,8/3/2024 21:14
936,MTR000936,Sean Hernandez,"941 Smith Keys, New William, AR 38993",001-519-963-9862x391,Residential,R,3844,ACTIVE,5.734943,6.820016,jeremymalone@example.org,4/12/2025 13:23
937,MTR000937,Patrick Bryant,"889 Christine Ports, Lloydhaven, NV 37285",(555)516-5651x6130,Industrial,R,3696,ACTIVE,5.232765,5.635659,wesley83@example.com,6/28/2024 14:55
938,MTR000938,Lawrence Franklin,"85869 Jennifer Summit Suite 233, Port Brettton, VI 31870",440.513.9073,Residential,R,3010,ACTIVE,6.936064,6.846317,jamescruz@example.com,9/26/2024 17:12
939,MTR000939,Peter Wright,"9569 Morales Row, New Samuelview, ND 20817",+1-398-349-6055x8255,Residential,D,2334,INACTIVE,5.516042,5.569338,charles64@example.com,5/18/2025 14:17
940,MTR000940,Scott Leon,"9666 Charles Brook, Mooreshire, KY 92608",(432)841-2232,Industrial,D,1509,ACTIVE,6.278211,6.525224,dereksanchez@example.net,6/7/2024 4:20
941,MTR000941,Wanda Torres,"64921 Ricky Pine Suite 437, West Tanya, IA 10258",001-473-322-1058,Residential,D,2449,ACTIVE,5.067525,6.111293,aarontyler@example.com,12/2/2024 0:45
942,MTR000942,Mr. Jeffrey Chavez MD,"3684 Long Lakes, Blackwellburgh, CO 65032",001-628-232-6566x7872,Commercial,R,1628,INACTIVE,5.316672,5.934805,jennifer57@example.org,6/10/2024 1:15
943,MTR000943,James Huber,"USCGC Robbins, FPO AP 44190",2097552783,Industrial,R,661,ACTIVE,6.039849,5.996121,wbrown@example.com,8/4/2025 6:13
944,MTR000944,Louis Lynn,"5811 Ball Canyon, Hamiltonville, WI 74544",762.757.4935x7067,Industrial,D,781,ACTIVE,5.12598,5.010438,amy64@example.com,6/12/2025 18:17
945,MTR000945,Robert Davis,"8721 Debra Tunnel, Rowlandside, NM 95764",001-736-743-7053x3145,Industrial,D,3574,INACTIVE,5.845746,6.045081,kellykirk@example.net,11/28/2025 12:12
946,MTR000946,Matthew Ruiz,"USNV Reilly, FPO AE 25939",-11396,Commercial,R,3303,INACTIVE,6.076346,6.776266,fordvanessa@example.com,12/3/2025 9:04
947,MTR000947,David Davenport,"96246 Larson Corner Apt. 414, Martinezville, NE 99642",613-774-7997x17083,Residential,D,3344,ACTIVE,5.06049,5.166242,fdawson@example.org,11/14/2024 13:20
948,MTR000948,James Carroll,"5092 Mccormick Unions Suite 226, Bestchester, KY 42639",320.936.9019,Residential,R,274,INACTIVE,6.257952,6.01328,logandavis@example.org,10/8/2024 9:26
949,MTR000949,Eduardo Brooks,"427 Holmes Expressway, North Paulport, DE 90237",(845)968-3785,Residential,D,2852,ACTIVE,5.02477,5.475696,michael43@example.org,12/29/2025 11:58
950,MTR000950,Isaiah Garcia,"4063 Robert Shores Suite 659, Feliciaton, AK 69946",001-723-467-0747x88045,Commercial,D,2149,ACTIVE,6.419171,6.302908,saustin@example.org,11/27/2024 11:57
951,MTR000951,Jason Williams,"269 Jacobs Corner, Moraview, AL 41479",(516)462-6655x876,Residential,R,3973,ACTIVE,5.534841,6.143434,kimberly04@example.com,11/9/2024 22:43
952,MTR000952,Susan Lester,"3157 Shawn Crest Suite 425, New Julieborough, GU 13837",607.725.7949x28673,Residential,R,1133,INACTIVE,6.577106,6.219183,khanashley@example.com,8/6/2024 20:43
953,MTR000953,Margaret Hill,"58746 David Cove, East Erin, WY 15400",312-214-7322x7511,Industrial,R,1623,ACTIVE,6.057007,6.897269,derek17@example.com,12/20/2025 16:18
954,MTR000954,Destiny Cantrell,"29301 Andrew Mews Apt. 826, New Sharon, TN 92648",001-802-573-3958x32964,Commercial,R,2960,INACTIVE,5.556096,6.127212,jacobanderson@example.org,2/8/2024 12:49
955,MTR000955,Zachary Mcdonald,"151 Mary Ramp, Bennettmouth, MN 05237",3915372870,Industrial,R,742,ACTIVE,6.058255,5.405117,bautistamichael@example.net,12/20/2025 16:08
956,MTR000956,Kristina Zamora MD,"49188 Nelson Shoal, East Barbarashire, VI 99751",+1-928-470-3478x36272,Residential,R,3864,ACTIVE,6.455151,5.23703,murraybethany@example.com,8/31/2025 17:51
957,MTR000957,Eric Williams Jr.,"23010 Mclean Viaduct Apt. 195, Mccannstad, NY 10657",850-711-6959x60136,Commercial,R,3739,INACTIVE,5.885946,6.475481,erinscott@example.net,2/9/2024 11:39
958,MTR000958,Daniel Robinson,"51232 Gilbert Shoals, Carlsonside, MO 36008",707.322.2219x660,Industrial,D,1846,ACTIVE,6.444947,6.025403,higginsgeorge@example.org,9/8/2025 1:03
959,MTR000959,Erica Fox,"01800 Mark Extensions Apt. 335, Piercestad, DE 97036",224.614.8479,Commercial,D,1607,INACTIVE,6.538501,6.448616,williamsjoshua@example.org,12/12/2025 15:23
960,MTR000960,Stephanie Huang,"575 Sarah Vista Apt. 539, Valerieberg, VI 60427",(948)437-6390x54621,Residential,R,269,INACTIVE,6.992589,5.1147,hulllisa@example.org,3/30/2025 9:57
961,MTR000961,Daniel Hunt,"PSC 8224, Box 8214, APO AA 23085",615-495-2238,Commercial,R,3155,INACTIVE,6.683144,6.962532,salazardarlene@example.net,9/23/2025 0:22
962,MTR000962,James Garcia,"PSC 3290, Box 3827, APO AE 42068",(270)502-6755x1788,Residential,D,1511,INACTIVE,6.913501,6.539164,gzavala@example.org,5/31/2025 8:18
963,MTR000963,Autumn Howard,"15596 Kenneth Passage, Dianashire, GU 84260",453-238-0482,Commercial,D,2611,INACTIVE,6.919815,5.136056,martinezeric@example.com,5/20/2024 3:02
964,MTR000964,Joseph Henson,"077 Lindsey Track, West Garymouth, AZ 98418",(269)969-1145x0404,Residential,R,444,ACTIVE,5.22529,5.076707,douglasanderson@example.org,8/8/2024 5:29
965,MTR000965,Nicholas Thompson,"2834 Shea Inlet Suite 568, South Kayla, NE 35152",591-993-4287,Commercial,D,3550,ACTIVE,5.091588,6.832203,amy16@example.org,11/4/2025 22:39
966,MTR000966,Robert Wright,"1806 Aaron Pass Suite 646, Davidberg, ND 37272",308.780.3042,Commercial,R,3138,INACTIVE,6.198803,5.43515,thomasdenise@example.net,6/14/2024 10:10
967,MTR000967,Gloria Morales,"581 Reeves Station Apt. 158, Harmonside, GU 66315",8276672112,Commercial,R,993,INACTIVE,6.976007,5.047361,velazquezgerald@example.com,10/26/2025 13:13
968,MTR000968,Kim Mcdaniel,"53757 Meghan Wall, Sandrachester, PR 11814",(511)531-2058x38518,Industrial,R,2518,ACTIVE,6.429356,5.586821,reneemorris@example.net,7/4/2025 2:14
969,MTR000969,Thomas Mcdowell,"107 Hunter Trail Apt. 621, Lake Kimberly, ME 89501",6198845869,Industrial,D,3267,ACTIVE,5.84574,5.279797,harriscraig@example.com,9/14/2025 20:07
970,MTR000970,William Hall,"5281 Davenport Valley, North Adam, IL 34689",907-246-4285,Industrial,R,3785,ACTIVE,6.765775,6.124964,lortiz@example.net,8/17/2025 6:40
971,MTR000971,Tanya Wallace,"82916 Jacob Brooks Apt. 232, Kristinstad, MA 68323",389.450.4560x15777,Residential,D,965,ACTIVE,6.200893,5.864525,smithmichele@example.com,5/19/2024 9:31
972,MTR000972,Louis Lynn,"37826 Alexis Brook Suite 803, Myersview, FM 55516",4669594392,Industrial,R,2755,ACTIVE,6.169018,5.329333,maria21@example.com,9/10/2025 14:05
973,MTR000973,Nicholas Perez,"221 Jessica Station, New Zachary, AK 32621",6584914692,Industrial,R,3164,INACTIVE,5.255986,6.286869,jonathanhall@example.com,2/13/2024 12:11
974,MTR000974,Jasmine Vargas,"159 Johnson Mountain, West Audreyport, ID 95430",-4676,Industrial,R,2317,ACTIVE,5.556718,6.010955,scottalexis@example.net,4/24/2024 15:35
975,MTR000975,Susan Pierce,"300 Hector Heights Apt. 257, Terristad, TX 76061",681-213-5888x02498,Commercial,R,3302,INACTIVE,5.535249,5.778826,dmartinez@example.org,12/15/2024 20:46
976,MTR000976,Kathy Walls,"PSC 2073, Box 7531, APO AA 65388",7989375012,Industrial,D,1024,INACTIVE,5.143474,6.121193,smithbrenda@example.com,7/10/2024 12:58
977,MTR000977,Charles Ramirez,"14586 Patricia Fords, Lindsayburgh, NY 29927",7189224833,Commercial,D,3959,INACTIVE,5.49302,5.85513,baileymegan@example.net,10/10/2024 7:57
978,MTR000978,Joshua Jones,"3018 Burgess Mountain, Meganfurt, WY 74161",(779)229-1200,Residential,R,145,ACTIVE,6.668462,5.5758,cwest@example.com,5/21/2025 19:55
